RELEASE_DATE,TICKER,NAME,ACTUAL_RELEASE,ECO_RELEASE_DT,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_HIGH,BN_SURVEY_LOW,FORECAST_STANDARD_DEVIATION,BN_SURVEY_NUMBER_OBSERVATIONS,RELEVANCE_VALUE,SURPRISES,ZSCORE
2009-02-25 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-15.1,20090225,,,,,,,92.126,,
2009-02-25 00:00:00,ETSLMOM Index,US Existing Homes Sales MoM SA,-5.3,20090225,1.11,0.55,3.59,-5.06,2.1,70,45.6693,-6.41,-3.052380952380952
2009-02-25 00:00:00,ETSLTOTL Index,US Existing Homes Sales SAAR,4.49,20090225,4.79,4.77,4.91,4.5,0.1,70,88.189,-0.2999999999999998,-2.9999999999999982
2009-02-26 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,-5.2,20090226,-2.5,-2.7,-0.5,-8,1.3,71,91.3386,-2.7,-2.076923076923077
2009-02-26 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5112,20090226,5029,5043,5180,4910,67.0,12,68.5039,83,1.2388059701492538
2009-02-26 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,-2.5,20090226,-2.2,-2.1,2.1,-5.6,1.2,39,72.4409,-0.2999999999999998,-0.24999999999999986
2009-02-26 00:00:00,INJCJC Index,US Initial Jobless Claims SA,667,20090226,625,630.3,700,600,17.0,40,97.6378,42,2.4705882352941178
2009-02-26 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,309,20090226,324,324.07,350,291.25,12.0,73,92.3077,-15,-1.25
2009-02-27 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,56.3,20090227,56,56,61.2,51,1.4,52,92.9134,0.29999999999999716,0.21428571428571228
2009-02-27 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,34.2,20090227,33,32.6,36,28.8,1.7,53,81.1024,1.2000000000000028,0.7058823529411782
2009-03-02 00:00:00,CNSTTMOM Index,Census Bureau US Construction Spending MoM SAAR,-3.3,20090302,-1.5,-1.6,-0.5,-2.5,0.5,44,78.7402,-1.7999999999999998,-3.5999999999999996
2009-03-02 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,35.8,20090302,33.8,33.8,37,30,1.2,67,94.4882,2.0,1.6666666666666667
2009-03-02 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,29,20090302,33.5,32.3,38,25,4.2,12,71.6535,-4.5,-1.0714285714285714
2009-03-03 00:00:00,USPHTMOM Index,US Pending Home Sales Index MoM SA,-7.7,20090303,-3.5,-3.29,-0.8,-5,1.3,32,74.8031,-4.2,-3.230769230769231
2009-03-03 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-49,20090303,-47,-47.3,-47,-48,0.5,3,65.5906,-2,-4.0
2009-03-04 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-12.6,20090304,,,,,,,92.126,,
2009-03-04 00:00:00,CHALYOY% Index,Challenger US Job Cut Announcements Year Over Year Percent Change,158.5,20090304,,,,,,,35.4331,,
2009-03-04 00:00:00,ADP CHNG Index,ADP National Employment Report SA Private Nonfarm Level Change,-697,20090304,-630,-633.8,-500,-770,62.0,26,85.0394,-67,-1.0806451612903225
2009-03-04 00:00:00,NAPMNMI Index,ISM Services PMI,41.6,20090304,41,40.9,44,37,1.2,70,77.9528,0.6000000000000014,0.5000000000000012
2009-03-05 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5106,20090305,5170,5168.3,5220,5100,35.0,12,68.5039,-64,-1.8285714285714285
2009-03-05 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,-1.9,20090305,-3.5,-3.5,-0.4,-6,1.0,65,84.252,1.6,1.6
2009-03-05 00:00:00,INJCJC Index,US Initial Jobless Claims SA,639,20090305,650,648.4,680,620,17.0,43,97.6378,-11,-0.6470588235294118
2009-03-06 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,-168,20090306,-200,-189,-75,-235,38.0,22,68.8976,32,0.8421052631578947
2009-03-06 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,1.8,20090306,-5,-4.411,3.2,-8.1,2.5060000000000002,27,38.5827,6.8,2.7134876296887467
2009-03-06 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,-651,20090306,-650,-658,-500,-800,54.0,80,98.4252,-1,-0.018518518518518517
2009-03-06 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,8.1,20090306,7.9,7.9,8.1,7.8,0.1,78,87.4016,0.1999999999999993,1.999999999999993
2009-03-10 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,-0.7,20090310,-1,-1,-0.4,-1.5,0.3,36,80.315,0.30000000000000004,1.0000000000000002
2009-03-10 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-48,20090310,-49,-48.8,-48,-50,0.7,6,65.5906,1,1.4285714285714286
2009-03-11 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,-192.8,20090311,-205,-209.326,-175,-250,15.1,31,75.5906,12.199999999999989,0.8079470198675489
2009-03-11 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,11.3,20090311,,,,,,,92.126,,
2009-03-12 00:00:00,RSTAMOM Index,Adjusted Retail & Food Services Sales SA Total Monthly % Change,-0.1,20090312,-0.5,-0.4,1,-1.5,0.4,77,90.5512,0.4,1.0
2009-03-12 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5317,20090312,5140,5145.2,5220,5100,31.0,15,68.5039,177,5.709677419354839
2009-03-12 00:00:00,RSTAXMOM Index,Adjusted Retail Sales Less Autos SA Monthly % Change,0.7,20090312,-0.1,-0.1,0.9,-1.3,0.4,73,64.5669,0.7999999999999999,1.9999999999999998
2009-03-12 00:00:00,INJCJC Index,US Initial Jobless Claims SA,654,20090312,645,643.6,690,610,13.0,45,97.6378,9,0.6923076923076923
2009-03-12 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,-1.1,20090312,-1,-1,-0.6,-1.5,0.2,49,37.7953,-0.10000000000000009,-0.5000000000000004
2009-03-13 00:00:00,IMP1YOY% Index,US Import Price Index by End Use All YoY NSA,-12.8,20090313,-13.5,-13.5,-12.9,-13.9,0.3,7,32.2835,0.6999999999999993,2.3333333333333313
2009-03-13 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-36,20090313,-38,-38.117,-31,-44.5,2.2,72,83.4646,2,0.9090909090909091
2009-03-13 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,-0.2,20090313,-0.7,-0.7,0.8,-2.2,0.5,54,76.8504,0.49999999999999994,0.9999999999999999
2009-03-16 00:00:00,IP CHNG Index,US Industrial Production MOM SA,-1.4,20090316,-1.25,-1.22,-0.3,-2.2,0.4,68,90.0,-0.1499999999999999,-0.3749999999999998
2009-03-16 00:00:00,USHBMIDX Index,National Association of Home Builders Market Index SA,9,20090316,9,9,11,8,1.0,41,42.5197,0,0.0
2009-03-16 00:00:00,EMPRGBCI Index,US Empire State Manufacturing Survey General Business Conditions SA,-38.2,20090316,-30.8,-31.9,-25,-40,3.3,45,81.8898,-7.400000000000002,-2.242424242424243
2009-03-16 00:00:00,FRNTTNET Index,US Treasury International Capital Net Monthly Inflows Total,-148.9,20090316,,,,,,2,63.937,,
2009-03-16 00:00:00,FRNTTOTL Index,US Foreign Net Transactions,-43,20090316,45,40.74,60,5,20.1,5,70.0787,-88,-4.378109452736318
2009-03-16 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,70.9,20090316,71,71.0508,72,70,0.4,59,63.7795,-0.09999999999999432,-0.2499999999999858
2009-03-17 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-47,20090317,-48,-47.8,-47,-48,0.4,4,65.5906,1,2.5
2009-03-18 00:00:00,CPUPAXFE Index,US CPI Urban Consumers Less Food & Energy SA,217.67,20090318,,,,,,,39.3701,,
2009-03-18 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,212.193,20090318,212.019,212.039,212.2,211.916,0.103,4,36.2205,0.1740000000000066,1.6893203883495786
2009-03-18 00:00:00,CPI YOY Index,US CPI Urban Consumers YoY NSA,0.2,20090318,0,0,0.3,-0.2,0.1,34,73.7008,0.2,2.0
2009-03-18 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,21.2,20090318,,,,,,,92.126,,
2009-03-18 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.4,20090318,0.3,0.3,0.7,0.1,0.1,71,95.2756,0.10000000000000003,1.0000000000000002
2009-03-18 00:00:00,CPI XYOY Index,US CPI Urban Consumers Less Food & Energy YoY NSA,1.8,20090318,1.7,1.7,1.8,1.4,0.1,36,48.0315,0.10000000000000009,1.0000000000000009
2009-03-18 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,0.25,20090318,0.25,0.2,0.25,0,0.07,73,96.8504,0.0,0.0
2009-03-18 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20090318,0.1,0.1,0.2,-0.1,0.1,69,76.378,0.1,1.0
2009-03-19 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,-35,20090319,-39,-38.35,-30,-45.1,2.9,53,77.4803,4,1.3793103448275863
2009-03-19 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,-0.4,20090319,-0.6,-0.6,0,-1.1,0.2,60,82.6772,0.19999999999999996,0.9999999999999998
2009-03-19 00:00:00,INJCJC Index,US Initial Jobless Claims SA,646,20090319,654,654.1,680,625,10.0,40,97.6378,-8,-0.8
2009-03-19 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5473,20090319,5325,5363,5520,5285,69.0,11,68.5039,148,2.1449275362318843
2009-03-23 00:00:00,ETSLTOTL Index,US Existing Homes Sales SAAR,4.72,20090323,4.45,4.46,4.75,4.26,0.09,65,88.189,0.2699999999999996,2.9999999999999956
2009-03-23 00:00:00,ETSLMOM Index,US Existing Homes Sales MoM SA,5.1,20090323,-0.89,-0.75,5.79,-5.12,1.9,65,45.6693,5.989999999999999,3.1526315789473682
2009-03-24 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-49,20090324,,,,,,2,65.5906,,
2009-03-24 00:00:00,RCHSINDX Index,Richmond Manufacturing Survey Current Manufacturing Composite SA,-20,20090324,-51,-50,-44,-54,3.0,6,69.4488,31,10.333333333333334
2009-03-24 00:00:00,HPIMMOM% Index,FHFA US House Price Index Purchase Only MoM% SA,1.7,20090324,-0.9,-1,-0.3,-2,0.5,9,67.7953,2.6,5.2
2009-03-25 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,3.4,20090325,-2.5,-2.2,0.7,-4.1,1.0,69,91.3386,5.9,5.9
2009-03-25 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,337,20090325,300,307.05,340,280,13.0,65,92.3077,37,2.8461538461538463
2009-03-25 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,32.2,20090325,,,,,,,92.126,,
2009-03-25 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,3.9,20090325,-2,-2.1,-0.5,-4,0.8,40,72.4409,5.9,7.375
2009-03-26 00:00:00,GDP CQOQ Index,GDP US Chained 2012 Dollars QoQ SAAR,-6.3,20090326,-6.6,-6.5,-6,-7.1,0.2,69,96.063,0.2999999999999998,1.4999999999999991
2009-03-26 00:00:00,INJCJC Index,US Initial Jobless Claims SA,652,20090326,650,648.9,660,625,8.0,38,97.6378,2,0.25
2009-03-26 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5560,20090326,5475,5474.6,5603,5320,72.0,11,68.5039,85,1.1805555555555556
2009-03-26 00:00:00,GDPCTOT% Index,GDP US Personal Consumption Chained 2012 Dlrs % Change from Previous Period SAAR,-4.3,20090326,-4.4,-4.4,-4,-4.6,0.1,10,67.7953,0.10000000000000053,1.0000000000000053
2009-03-26 00:00:00,GDP PIQQ Index,US GDP Price Index QoQ SAAR,0.5,20090326,0.5,0.5,0.5,0.5,,30,77.1654,0.0,
2009-03-26 00:00:00,GDPCPCEC Index,US GDP Personal Consumption Core Price Index QoQ % SAAR,0.9,20090326,0.8,0.8,0.8,0.8,,12,66.9291,0.09999999999999998,
2009-03-27 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,57.3,20090327,56.8,56.7,60,55,0.8,57,92.9134,0.5,0.625
2009-03-30 00:00:00,DFEDGBA Index,Dallas Fed Manufacturing Outlook Level Of General Business Activity,-49,20090330,-52,-48.1,-28,-55,9.1,7,61.4173,3,0.32967032967032966
2009-03-31 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,26,20090331,28,27.71,35,21.2,2.3,68,93.7008,-2,-0.8695652173913044
2009-03-31 00:00:00,SPCS20Y% Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price NSA Index YOY%,-18.97,20090331,-18.6,-18.47,-17.2,-19,0.44,29,40.9449,-0.36999999999999744,-0.840909090909085
2009-03-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,31.4,20090331,34.3,34.5,40,28,1.8,59,81.1024,-2.8999999999999986,-1.6111111111111103
2009-03-31 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-49,20090331,-48.5,-48.3,-47,-49,0.8,4,65.5906,-0.5,-0.625
2009-03-31 00:00:00,SPCS20 Index,S&P CoreLogic Case-Shiller 20-City Composite Home Price NSA Index,146.4,20090331,147.2,147.23,147.3,147.2,0.05,3,40.1575,-0.799999999999983,-15.999999999999659
2009-04-01 00:00:00,CHALYOY% Index,Challenger US Job Cut Announcements Year Over Year Percent Change,180.7,20090401,,,,,,1,35.4331,,
2009-04-01 00:00:00,USPHTMOM Index,US Pending Home Sales Index MoM SA,2.1,20090401,0,0.52,5.6,-3,2.6,37,74.8031,2.1,0.8076923076923077
2009-04-01 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,3,20090401,,,,,,,92.126,,
2009-04-01 00:00:00,CNSTTMOM Index,Census Bureau US Construction Spending MoM SAAR,-0.9,20090401,-1.9,-1.6,1,-3,0.9,52,78.7402,0.9999999999999999,1.111111111111111
2009-04-01 00:00:00,ADP CHNG Index,ADP National Employment Report SA Private Nonfarm Level Change,-742,20090401,-662.5,-663.2,-525,-750,44.0,30,85.0394,-79.5,-1.8068181818181819
2009-04-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,36.3,20090401,36,35.9,39,30,1.3,74,94.4882,0.29999999999999716,0.23076923076922856
2009-04-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,31,20090401,33,32.4,36,25,3.2,14,71.6535,-2,-0.625
2009-04-02 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,1.8,20090402,1.5,1.4,4.2,-1.5,1.0,64,84.252,0.30000000000000004,0.30000000000000004
2009-04-02 00:00:00,INJCJC Index,US Initial Jobless Claims SA,669,20090402,650,652.7,682,630,10.0,43,97.6378,19,1.9
2009-04-02 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5728,20090402,5590,5592.9,5690,5495,49.0,12,68.5039,138,2.816326530612245
2009-04-03 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,-663,20090403,-660,-663,-525,-750,47.0,80,98.4252,-3,-0.06382978723404255
2009-04-03 00:00:00,NAPMNMI Index,ISM Services PMI,40.8,20090403,42,42,45,38,1.2,67,77.9528,-1.2000000000000028,-1.0000000000000024
2009-04-03 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,-161,20090403,-162,-166,-80,-225,31.0,19,68.8976,1,0.03225806451612903
2009-04-03 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,8.5,20090403,8.5,8.5,8.7,8.2,0.1,79,87.4016,0.0,0.0
2009-04-07 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-50,20090407,-49,-48.4,-47,-49,0.8,5,65.5906,-1,-1.25
2009-04-07 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,-7.5,20090407,-3,-1.8239999999999998,4.3,-7,2.802,32,38.5827,-4.5,-1.6059957173447537
2009-04-08 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,4.7,20090408,,,,,,,92.126,,
2009-04-08 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,-1.5,20090408,-0.7,-0.6,0.5,-1.3,0.4,34,80.315,-0.8,-2.0
2009-04-09 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-26,20090409,-36,-35.743,-30,-38.9,1.7,70,83.4646,10,5.882352941176471
2009-04-09 00:00:00,INJCJC Index,US Initial Jobless Claims SA,654,20090409,660,658.5,675,640,8.0,46,97.6378,-6,-0.75
2009-04-09 00:00:00,IMP1YOY% Index,US Import Price Index by End Use All YoY NSA,-14.9,20090409,-14.7,-14.3,-12.7,-15.2,0.9,8,32.2835,-0.20000000000000107,-0.2222222222222234
2009-04-09 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,5840,20090409,5810,5820.6,5906,5740,50.0,14,68.5039,30,0.6
2009-04-09 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,0.5,20090409,0.9,1,2.8,-0.3,0.7,50,76.8504,-0.4,-0.5714285714285715
2009-04-10 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,-192.3,20090410,-165,-167.486,-137.3,-200,20.3,28,75.5906,-27.30000000000001,-1.344827586206897
2009-04-14 00:00:00,RSTAXMOM Index,Adjusted Retail Sales Less Autos SA Monthly % Change,-0.9,20090414,0,0,0.7,-0.6,0.3,70,64.5669,-0.9,-3.0
2009-04-14 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-51,20090414,-50,-49.7,-49,-50,0.5,3,65.5906,-1,-2.0
2009-04-14 00:00:00,RSTAMOM Index,Adjusted Retail & Food Services Sales SA Total Monthly % Change,-1.1,20090414,0.3,0.3,1.2,-0.2,0.3,73,90.5512,-1.4000000000000001,-4.666666666666667
2009-04-14 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,-1.3,20090414,-1.2,-1.2,-0.3,-1.6,0.3,48,37.7953,-0.10000000000000009,-0.33333333333333365
2009-04-15 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-11,20090415,,,,,,,92.126,,
2009-04-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,-1.5,20090415,-0.9,-0.93,0,-1.8,0.3,76,90.0,-0.6,-2.0
2009-04-15 00:00:00,EMPRGBCI Index,US Empire State Manufacturing Survey General Business Conditions SA,-14.6,20090415,-35,-34.2,-25,-49.1,3.5,50,81.8898,20.4,5.828571428571428
2009-04-15 00:00:00,FRNTTNET Index,US Treasury International Capital Net Monthly Inflows Total,-97,20090415,,,,,,2,63.937,,
2009-04-15 00:00:00,CPI XYOY Index,US CPI Urban Consumers Less Food & Energy YoY NSA,1.8,20090415,1.7,1.7,1.8,1.5,0.1,35,48.0315,0.10000000000000009,1.0000000000000009
2009-04-15 00:00:00,USHBMIDX Index,National Association of Home Builders Market Index SA,14,20090415,10,10,12,8,1.0,44,42.5197,4,4.0
2009-04-15 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,-0.1,20090415,0.1,0.1,0.5,-0.3,0.2,75,95.2756,-0.2,-1.0
2009-04-15 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.2,20090415,0.1,0.1,0.2,-0.4,0.1,75,76.378,0.1,1.0
2009-04-15 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,69.3,20090415,69.6,69.6324,70.9,68.2,0.5,68,63.7795,-0.29999999999999716,-0.5999999999999943
2009-04-15 00:00:00,CPI YOY Index,US CPI Urban Consumers YoY NSA,-0.4,20090415,-0.1,-0.1,0.2,-0.5,0.2,31,73.7008,-0.30000000000000004,-1.5000000000000002
2009-04-15 00:00:00,FRNTTOTL Index,US Foreign Net Transactions,22,20090415,14,11.64,55,-43,29.7,10,70.0787,8,0.26936026936026936
2009-04-15 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,212.709,20090415,212.9,212.797,213.013,212.477,0.231,3,36.2205,-0.1910000000000025,-0.8268398268398376
2009-04-15 00:00:00,CPUPAXFE Index,US CPI Urban Consumers Less Food & Energy SA,218.042,20090415,,,,,,,39.3701,,
2009-04-16 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,-24.4,20090416,-32,-32.42,-28,-40,2.7,51,77.4803,7.600000000000001,2.8148148148148153
2009-04-16 00:00:00,INJCJC Index,US Initial Jobless Claims SA,610,20090416,660,656.6,700,635,12.0,37,97.6378,-50,-4.166666666666667
2009-04-16 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,6022,20090416,5892.5,5875.4,5950,5750,57.0,10,68.5039,129.5,2.2719298245614037
2009-04-20 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,-0.3,20090420,-0.2,-0.2,0.1,-0.7,0.2,51,82.6772,-0.09999999999999998,-0.4999999999999999
2009-04-21 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-47,20090421,-50,-50,-50,-50,,3,65.5906,3,
2009-04-22 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,5.3,20090422,,,,,,,92.126,,
2009-04-22 00:00:00,HPIMMOM% Index,FHFA US House Price Index Purchase Only MoM% SA,0.7,20090422,-0.7,-0.7,0.2,-1.5,0.5,10,67.7953,1.4,2.8
2009-04-23 00:00:00,INJCJC Index,US Initial Jobless Claims SA,640,20090423,640,641.4,700,610,17.0,43,97.6378,0,0.0
2009-04-23 00:00:00,ETSLMOM Index,US Existing Homes Sales MoM SA,-3,20090423,-1.48,-1.21,3.81,-7.42,2.0,69,45.6693,-1.52,-0.76
2009-04-23 00:00:00,ETSLTOTL Index,US Existing Homes Sales SAAR,4.57,20090423,4.65,4.66,4.9,4.37,0.09,69,88.189,-0.08000000000000007,-0.8888888888888897
2009-04-23 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,6137,20090423,6120,6123.9,6180,6050,35.0,14,68.5039,17,0.4857142857142857
2009-04-24 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,356,20090424,337,336.56,375,310,12.0,68,92.3077,19,1.5833333333333333
2009-04-24 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,-0.8,20090424,-1.5,-1.6,1,-4.9,1.0,68,91.3386,0.7,0.7
2009-04-24 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,-0.6,20090424,-1.2,-1.4,1.5,-3.8,1.1,41,72.4409,0.6,0.5454545454545454
2009-04-27 00:00:00,DFEDGBA Index,Dallas Fed Manufacturing Outlook Level Of General Business Activity,-31.6,20090427,-44.2,-43.2,-35,-48,4.2,6,61.4173,12.600000000000001,3.0
2009-04-28 00:00:00,SPCS20 Index,S&P CoreLogic Case-Shiller 20-City Composite Home Price NSA Index,143.17,20090428,142.8,143.23,144.1,142.8,0.61,3,40.1575,0.3699999999999761,0.6065573770491413
2009-04-28 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,39.2,20090428,29.7,29.73,35,26,1.9,62,93.7008,9.500000000000004,5.000000000000002
2009-04-28 00:00:00,RCHSINDX Index,Richmond Manufacturing Survey Current Manufacturing Composite SA,-9,20090428,-17,-17,-14,-20,2.0,8,69.4488,8,4.0
2009-04-28 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,-45,20090428,-47,-46.8,-46,-47,0.4,4,65.5906,2,5.0
2009-04-28 00:00:00,SPCS20Y% Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price NSA Index YOY%,-18.63,20090428,-18.7,-18.6,-17,-19.2,0.46,27,40.9449,0.07000000000000028,0.15217391304347888
2009-04-29 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,0.25,20090429,0.13,0.18,0.25,0,0.07,43,96.8504,0.12,1.714285714285714
2009-04-29 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-18.1,20090429,,,,,,,92.126,,
2009-04-30 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,6271,20090430,6200,6218.6,6300,6145,52.0,9,68.5039,71,1.3653846153846154
2009-04-30 00:00:00,INJCJC Index,US Initial Jobless Claims SA,631,20090430,640,642.9,670,630,10.0,39,97.6378,-9,-0.9
2009-04-30 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,40.1,20090430,35,34.7,38.6,30,1.8,52,81.1024,5.100000000000001,2.833333333333334
2009-05-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,32,20090501,34,34,37,32.2,1.3,11,71.6535,-2,-1.5384615384615383
